created_at,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3,
2020-09-22 00:00:00 UTC,61.56,99.17,107.52,34.82,-50.68,82.06,22.60,68.39,
2020-09-23 00:00:00 UTC,10.58,17.23,19.51,1.00,-50.00,77.00,26.00,17.23,
2020-09-24 00:00:00 UTC,,,,,,,,,
2020-09-25 00:00:00 UTC,,,,,,,,,
2020-09-26 00:00:00 UTC,,,,,,,,,
2020-09-27 00:00:00 UTC,,,,,,,,,
2020-09-28 00:00:00 UTC,,,,,,,,,
2020-09-29 00:00:00 UTC,,,,,,,,,
2020-09-30 00:00:00 UTC,7.18,12.78,14.36,497.53,-52.36,78.56,42.21,11.62
